,userId,movieId,rating,numbers
10807,68,2762,2.5,179
16789,105,104374,5.0,15
66365,428,44,2.0,46
44306,294,2871,3.0,30
19223,124,6377,5.0,141
13467,86,71264,4.5,17
46998,307,1753,4.0,16
34521,232,46976,3.5,44
39832,274,3882,2.5,34
5815,41,61240,4.0,17
71625,462,1233,4.0,40
20576,135,3624,4.0,43
62630,414,903,5.0,60
39353,274,661,3.0,49
3992,24,68358,4.0,59
46239,305,8810,4.5,17
9176,63,357,4.0,103
12626,80,48516,4.0,107
52166,339,7361,4.5,131
67460,436,720,5.0,27
34542,232,48783,3.5,11
8010,56,315,4.0,38
77280,483,379,1.0,21
51760,334,27773,3.0,39
62124,411,553,5.0,65
56995,380,953,4.0,58
23706,162,36,5.0,67
8020,56,367,3.0,157
81002,512,39,4.0,104
68709,448,376,3.0,40
79599,495,4963,5.0,119
4728,28,62374,2.5,11
34044,232,3646,2.5,17
34912,234,34,3.0,128
85683,555,2572,3.0,54
36779,249,8636,4.0,79
72490,469,454,3.0,101
47773,308,4993,3.5,198
40022,274,5952,3.5,188
76386,480,1256,4.0,23
54560,359,589,3.0,224
99461,608,8972,4.5,38
45681,303,589,5.0,224
8670,59,1244,5.0,33
4452,28,4446,3.5,31
51621,332,89745,2.5,69
83232,527,1544,3.0,67
6818,45,4896,4.0,107
13124,84,246,4.0,29
13489,87,4973,5.0,120
64997,415,175,4.0,20
38341,263,2501,4.0,30
73452,474,1256,2.5,23
28291,196,5418,4.0,112
7013,47,72641,4.0,31
54238,357,1246,5.0,86
35526,239,8665,5.0,75
7088,48,6333,3.5,76
44018,294,420,2.0,59
89470,580,2105,3.5,50
84323,540,44191,5.0,100
70924,453,1391,4.0,86
1387,14,7,3.0,54
29796,203,2302,4.0,59
35158,235,508,4.0,66
39859,274,4025,2.5,64
34998,234,1573,4.0,77
99400,608,6879,4.0,17
25497,177,33794,4.0,116
6960,47,3408,3.0,70
40650,275,1089,5.0,131
86649,561,1196,5.0,211
61175,400,1213,4.5,126
67736,438,1895,2.5,15
67558,437,1204,5.0,45
51295,331,40819,4.0,39
85175,553,6378,4.5,59
73494,474,1345,3.5,36
63312,414,3070,4.0,21
23673,161,1093,4.0,37
68906,448,1617,4.0,97
2396,19,589,5.0,224
3091,20,3398,5.0,15
14647,91,6659,5.0,16
42694,288,2987,3.0,97
68746,448,587,3.0,115
58778,382,68954,4.5,105
59271,387,316,3.5,140
34019,232,2716,3.0,120
24638,170,733,3.0,121
89966,584,440,5.0,76
68320,442,610,1.0,33
66162,425,8371,4.0,23
27928,191,17,5.0,67
18904,122,2076,5.0,46
92034,596,77561,3.0,47
50512,326,4967,4.0,13
31966,219,41566,2.5,62
11459,68,67255,4.5,25
81759,517,4621,0.5,18
3829,23,1245,3.5,20
11032,68,4975,3.5,44
97062,604,105,2.0,23
52791,346,2762,3.5,179
51322,331,61323,5.0,39
10469,68,562,2.5,23
68346,443,1200,3.0,126
85584,555,2146,3.0,16
75421,476,596,5.0,60
75135,474,45950,4.0,13
35054,234,2616,3.0,26
25080,177,1345,3.0,36
91097,590,6936,2.5,39
33304,226,3255,3.0,45
3461,21,59369,3.0,42
9720,64,3175,3.5,75
99803,610,4034,3.5,70
62954,414,1965,4.0,21
52825,346,5481,2.0,65
57565,380,7458,3.0,48
27195,184,122920,4.5,22
4959,32,272,5.0,31
50919,328,134853,3.0,43
88266,570,509,3.5,61
75312,475,70286,5.0,65
44877,298,5816,3.0,102
42436,288,1962,4.0,23
94970,599,114180,2.5,16
51370,332,150,3.5,201
25893,179,104,4.0,99
8108,57,539,3.0,106
68732,448,500,4.0,144
50721,328,1148,3.0,56
60489,391,1036,5.0,145
36068,246,6618,4.0,17
90714,590,1333,4.5,44
87553,564,5299,3.5,60
20786,137,1233,4.5,40
47024,307,2012,3.0,88
97205,605,2012,4.0,88
32324,221,1103,4.0,15
13589,89,1270,1.0,171
41270,280,916,4.0,26
31343,217,2527,3.0,18
94263,599,7387,4.5,20
7620,51,2797,5.0,91
66099,425,3994,3.0,73
64808,414,81229,2.5,20
32951,224,2795,5.0,26
4444,28,4226,3.5,159
100373,610,68237,4.0,32
87469,563,81845,4.0,58
45140,298,58047,2.5,14
40995,276,370,5.0,58
55238,367,928,4.0,18
83297,527,3044,4.0,13
50174,323,112852,4.0,59
13457,86,7361,4.5,131
20241,132,44191,3.0,100
17448,111,5991,2.5,49
69534,448,6564,1.5,17
47046,307,2133,4.5,20
49965,321,589,3.0,224
36154,246,84954,4.0,21
77356,483,1199,5.0,59
56687,377,1215,5.0,51
28659,199,1204,5.0,45
41895,286,1527,2.5,116
33183,226,1356,4.0,91
17670,111,81564,2.0,20
95397,600,2054,3.0,68
65787,424,1729,3.5,48
58896,384,223,4.0,104
4020,25,5952,5.0,188
66342,427,5449,3.0,22
99361,608,6157,4.0,32
14893,95,924,5.0,109
8336,57,2083,3.0,19
55525,368,1197,5.0,142
20196,132,6942,4.5,59
81026,512,356,5.0,329
4371,28,2858,4.0,204
61411,404,593,4.0,279
53536,353,237,4.0,22
45613,301,5816,4.5,102
49013,318,344,3.5,161
18222,115,2694,2.0,48
22234,149,610,5.0,33
9446,64,111,4.0,104
746,6,410,3.0,84
51150,330,4022,5.0,100
66095,425,3916,3.5,41
94803,599,85510,2.0,12
22004,144,509,3.5,61
92560,597,2802,3.0,13
3664,22,253,4.0,109
82800,525,4299,4.0,41
71543,461,106782,5.0,54
6511,45,296,5.0,307
86363,560,8874,4.5,77
74307,474,4558,2.0,14
38758,266,1476,4.0,26
61420,405,208,4.0,115
88544,572,736,2.0,123
88419,571,968,5.0,28
91564,594,1088,4.5,42
52626,344,4878,2.0,109
28061,193,44555,4.5,34
56809,378,4226,3.5,159
97644,606,1619,3.5,14
3060,20,2141,4.5,18
66019,425,1680,3.5,25
16744,105,89774,4.0,11
6115,42,2311,4.0,17
18694,119,106782,4.5,54
86080,559,524,4.0,34
31935,219,30793,3.0,61
71689,462,2243,4.0,28
43720,292,4896,4.0,107
76027,478,350,4.5,57
85468,555,1356,3.0,91
63364,414,3255,4.0,45
96441,603,1343,4.0,25
26348,182,1580,2.5,165
43653,292,3176,1.0,49
48824,317,1207,3.0,58
97271,605,7153,5.0,185
21179,140,914,4.0,35
52391,340,296,4.0,307
23437,160,1970,1.0,12
37761,256,3755,3.5,44
85198,553,55820,4.0,64
83728,534,5218,2.5,85
69797,448,67255,4.0,25
52617,344,3996,3.0,110
8377,57,2407,3.0,43
36192,247,858,4.0,192
83786,534,31878,4.5,19
48814,317,589,4.0,224
36190,247,593,4.0,279
88860,573,7439,4.5,14
92108,596,122912,4.0,13
911,7,1917,4.0,92
79883,499,1220,5.0,84
51524,332,4993,4.0,198
55628,368,1954,4.0,64
36046,246,4881,4.0,17
45866,304,1385,5.0,24
19922,132,32,3.0,177
54628,360,1515,2.0,15
4998,32,788,1.0,82
42663,288,2805,2.0,23
27184,184,116797,4.0,50
28896,199,8641,2.5,57
35476,239,4878,4.0,109
84824,551,1527,2.5,116
58834,382,117529,4.0,23
53708,354,2858,4.0,204
61112,398,58293,1.5,17
47615,307,48774,3.0,64
83517,532,2023,4.0,45
44602,298,1210,4.5,196
450,4,2763,1.0,48
41538,282,2064,3.5,31
81104,514,586,3.5,116
30863,216,3868,2.0,42
12176,74,51540,4.0,38
86236,560,3285,3.5,32
15683,103,1961,5.0,96
12873,82,4367,4.5,40
30800,216,2150,3.0,28
45297,298,87232,3.5,43
15414,100,3244,4.0,12
686,6,282,3.0,40
55608,368,1729,3.0,48
45558,301,608,3.0,181
31972,219,44199,4.0,40
97313,605,45722,3.0,72
54057,356,32587,3.5,84
60595,391,1912,2.0,32
44650,298,1916,3.0,12
71343,457,3608,2.0,25
81721,517,3105,2.0,22
42128,288,73,3.0,13
91238,590,72641,3.5,31
46889,307,1035,4.0,64
15507,101,3783,4.0,11
70320,448,122882,3.0,47
15375,100,1500,4.5,59
53424,352,90866,4.5,18
58024,380,122922,5.0,22
78063,484,2713,3.0,12
30631,215,527,4.5,220
12344,76,27611,4.0,19
43972,294,70,4.0,55
66949,432,6534,3.5,33
56855,379,296,2.0,307
93579,599,3104,2.5,22
61734,409,968,5.0,28
29088,200,3897,4.5,83
91934,596,6365,3.0,96
72392,466,109487,4.0,73
30111,210,71745,2.0,12
36380,249,48,3.0,68
31363,217,2641,4.0,49
24955,177,551,4.0,93
91438,593,1704,3.0,141
76997,480,41997,3.5,21
48126,312,2011,4.0,87
56626,376,3527,4.0,61
32912,223,55820,3.0,64
19398,125,71530,2.0,14
17653,111,76293,3.0,11
25605,177,58025,3.0,18
28280,196,733,5.0,121
32635,222,1220,5.0,84
82265,522,1704,4.5,141
66884,432,2628,4.0,140
25110,177,1732,3.0,106
85842,555,3791,1.0,16
18177,115,780,2.0,202
91347,592,353,4.0,64
80351,508,307,1.0,24
53147,351,60069,4.0,104
29805,203,4022,4.0,100
16174,104,52287,4.0,11
12362,76,56174,2.0,62
38510,265,230,4.0,24
62080,411,349,3.0,110
2454,19,933,4.0,23
96291,603,912,5.0,100
72553,469,1097,4.0,122
97262,605,6157,2.5,32
93616,599,3257,2.0,32
47172,307,3264,2.5,26
56973,380,719,3.0,35
43674,292,3624,3.0,43
20992,139,34319,1.5,31
75014,474,26776,3.5,14
77782,483,52973,2.5,52
11903,73,61323,4.0,39
333,4,492,5.0,14
78967,489,7438,5.0,110
46946,307,1327,3.5,15
66278,427,16,4.0,82
22659,155,1968,2.0,113
25117,177,1923,1.0,105
30185,211,858,4.5,192
9549,64,1207,4.0,58
34,1,593,4.0,279
88699,573,367,3.0,157
16646,105,58803,4.0,18
24256,168,1212,5.0,24
54807,362,5349,4.0,122
81217,514,2115,4.0,108
32032,219,57368,2.0,27
24971,177,661,3.0,49
50179,324,432,2.0,55
84912,551,112852,3.0,59
19858,131,318,4.0,317
62296,414,3,4.0,52
73761,474,2291,4.5,80
4493,28,6281,1.5,32
60179,387,38038,3.5,30
77302,483,589,4.0,224
40055,274,6482,1.5,11
48659,314,520,3.0,69
80886,510,1466,2.0,52
42528,288,2194,3.0,65
71897,462,48774,4.0,64
4680,28,55290,3.0,20
8036,57,6,3.0,102
11560,68,91500,5.0,54
29381,202,10,4.0,132
84929,551,168252,3.0,25
12746,82,231,4.0,133
12213,75,1196,4.5,211
69341,448,4367,1.0,40
5952,42,468,4.0,22
44913,298,6385,0.5,14
47739,308,527,1.0,220
75995,477,66934,5.0,24
31992,219,48385,3.0,65
15883,103,79091,4.0,38
87712,565,539,3.0,106
99204,608,3911,3.0,53
95290,600,1219,4.0,83
48363,313,1480,4.0,11
20898,139,3744,1.5,19
98951,608,1729,4.5,48
25764,177,97913,4.0,22
93094,599,1356,3.5,91
86176,560,1249,4.0,35
39089,270,708,3.0,58
67900,438,4308,4.5,55
19444,125,94677,4.5,17
17921,112,141,4.0,86
86125,560,32,3.5,177
28791,199,2973,4.0,18
44575,298,741,3.5,27
65364,419,3752,3.5,46
65137,417,47,5.0,203
90114,586,4489,4.0,24
67445,436,551,4.0,93
28690,199,1356,3.5,91
34702,232,68358,5.0,59
15952,104,342,4.0,33
72421,468,32,4.0,177
4783,29,1204,4.5,45
22766,156,933,5.0,23
11842,73,6377,4.5,141
14867,94,588,4.0,183
20872,138,1019,5.0,17
13347,84,1302,4.0,56
82535,524,474,4.0,70
47461,307,7265,3.0,13
60439,391,353,4.0,64
31359,217,2617,3.0,87
11151,68,7325,4.5,21
77898,483,94864,2.5,27
84995,552,2125,3.0,21
82968,525,56152,3.5,17
1172,10,31433,2.5,11
35008,234,1907,5.0,45
4562,28,8983,2.0,25
100767,610,135569,3.5,15
54820,362,7438,4.5,110
94590,599,48780,3.0,90
13284,84,1136,4.0,136
48042,312,608,4.0,181
11387,68,56757,2.0,30
17556,111,49286,4.5,24
67568,437,1247,4.0,79
67421,436,442,3.0,81
99525,609,742,3.0,11
34959,234,801,3.0,11
74795,474,7325,3.5,21
88048,567,112175,2.5,15
32364,221,1267,4.0,30
91045,590,5218,4.0,85
40809,275,2915,4.0,42
2006,18,6378,3.0,59
41931,286,4034,4.0,70
72082,464,1393,4.5,85
80895,510,2395,4.5,56
21753,141,3175,4.0,75
80793,509,97938,3.5,31
91813,596,1614,3.0,26
51478,332,2890,4.0,45
93514,599,2808,2.5,17
16275,105,1230,4.0,58
90371,587,2470,4.0,57
22635,154,152081,4.5,32
19480,125,111759,4.0,44
95743,600,6993,3.5,13
27593,187,1209,5.0,18
68944,448,1982,1.5,27
51808,334,76093,4.0,53
86075,559,508,4.0,66
96651,603,2407,2.0,43
1127,10,1307,3.0,85
77614,483,4701,3.5,31
44157,294,1641,2.0,56
32426,221,2599,5.0,56
73627,474,1950,3.5,11
39795,274,3608,4.0,25
5880,42,19,2.0,88
65170,417,4993,5.0,198
62310,414,24,3.0,28
36592,249,3271,4.0,17
33546,226,56367,3.5,65
79753,495,134130,5.0,48
72222,465,1625,4.0,77
80762,509,88163,4.0,31
73550,474,1588,3.0,20
77962,484,203,4.0,22
23448,160,2000,4.0,75
73172,474,296,4.0,307
43418,290,3006,4.0,31
60920,393,85414,3.0,34
80927,510,4901,3.0,27
28087,195,6,4.0,102
71214,455,266,4.0,68
39373,274,801,3.5,11
76692,480,4728,1.5,18
71953,462,102445,2.0,27
71408,458,1073,2.0,119
67217,434,3994,4.0,73
58577,382,296,5.0,307
80995,511,122916,4.0,20
99771,610,3897,5.0,83
10,1,163,5.0,66
85456,555,1297,3.0,20
9937,64,39183,4.0,34
81968,519,7445,5.0,35
25145,177,2078,3.0,53
23534,160,2710,5.0,64
73654,474,2005,3.0,57
71509,460,72641,3.5,31
20065,132,2396,3.0,92
47980,310,6548,0.5,17
38308,263,1641,4.0,56
88966,573,94864,4.5,27
25354,177,5956,3.5,55
82762,525,3301,3.5,42
37765,256,3979,3.5,24
66868,432,1917,3.0,92
97043,604,1,3.0,215
60863,393,5669,5.0,58
63245,414,2822,2.0,11
70754,452,2393,5.0,33
89087,577,924,3.0,109
89895,583,80549,4.0,27
65580,420,53125,3.5,56
2767,19,2571,4.0,278
532,5,290,5.0,14
98561,607,1394,4.0,58
68511,446,160,3.0,57
2017,18,6888,0.5,20
62183,412,1307,5.0,85
55829,368,3740,2.0,28
29302,201,1028,4.0,71
18380,117,160,3.0,57
93302,599,2081,3.0,67
32598,222,173,3.0,62
96403,603,1254,5.0,16
75436,477,150,4.0,201
90153,586,58559,4.5,149
74974,474,8961,4.0,125
75416,476,589,5.0,224
12779,82,1089,3.5,131
20592,135,4027,3.0,94
1803,18,367,2.5,157
43872,292,88810,4.0,21
37518,253,1225,5.0,76
36042,246,4246,4.0,65
82709,525,1923,3.0,105
24223,167,45501,1.0,11
31330,217,2468,3.0,15
86153,560,608,4.0,181
90373,587,2539,1.0,47
72272,465,3698,4.0,34
43659,292,3418,3.0,41
63002,414,2087,5.0,41
42137,288,153,2.0,137
4779,29,1100,3.5,19
87504,563,108190,3.5,18
8757,61,266,4.0,68
39779,274,3439,3.0,13
52768,346,1345,4.5,36
25435,177,7451,5.0,39
48796,317,16,5.0,82
10502,68,830,3.0,21
33259,226,2413,4.0,18
33295,226,3052,4.5,79
37483,252,81845,4.5,58
24182,167,5349,4.0,122
15422,100,3753,4.5,68
97861,606,3168,4.0,29
67232,434,4993,5.0,198
30208,211,2858,4.0,204
24633,170,592,3.0,189
97612,606,1343,3.5,25
34050,232,3793,4.0,133
38864,267,1210,5.0,196
92535,597,2599,5.0,56
63633,414,4214,3.0,13
415,4,1907,3.0,45
24255,168,1209,4.5,18
44707,298,2916,4.0,88
57342,380,3984,3.0,21
16823,105,112556,4.0,37
55007,365,46578,2.5,77
6035,42,1457,4.0,12
10917,68,3704,3.5,24
22721,156,477,3.5,17
35329,239,370,2.5,58
56460,373,616,4.0,45
91811,596,1569,3.0,40
72211,465,1269,5.0,29
31477,217,3450,1.0,29
93240,599,1876,2.0,43
8893,62,7254,4.0,46
7344,50,108932,2.5,31
67685,438,1210,5.0,196
90448,588,253,2.0,109
38763,266,1573,4.0,77
61797,409,2770,3.0,38
48125,312,2004,4.0,15
6198,42,3104,3.0,22
60702,391,3285,1.0,32
21023,139,58025,1.5,18
89824,582,84954,3.0,21
61013,395,595,3.0,146
75589,477,1690,3.5,45
67279,434,46578,4.0,77
75849,477,6708,3.5,34
57693,380,40732,5.0,11
16653,105,60684,3.5,43
26419,182,1994,2.5,47
92188,597,236,2.0,45
25901,179,165,4.0,144
56520,375,2616,3.0,26
4942,32,58,5.0,37
19642,127,3101,1.0,36
15615,103,837,3.5,33
7266,50,41566,2.0,62
34419,232,34405,3.5,50
72436,468,266,4.0,68
67882,438,4033,3.5,13
55550,368,1304,3.0,62
5450,38,593,3.0,279
95308,600,1282,2.5,53
23233,160,44,3.0,46
71560,462,247,5.0,21
37520,253,1449,4.5,24
24049,166,54001,4.5,58
97624,606,1416,3.5,12
2378,19,497,3.0,43
6262,42,3980,2.0,14
69506,448,6218,2.0,40
33297,226,3087,4.0,24
78046,484,2289,4.0,38
58975,385,62,3.0,80
66602,428,5128,2.5,11
42591,288,2450,1.0,16
67933,438,4874,2.5,33
100396,610,71057,3.0,14
10022,66,589,4.0,224
22981,156,3089,4.0,16
82344,522,55820,4.5,64
80392,509,455,3.0,37
37072,249,79702,4.5,44
79621,495,6936,5.0,39
93439,599,2502,4.0,94
55918,369,1732,5.0,106
29021,200,1777,5.0,56
58497,381,49286,4.0,24
211,1,3439,4.0,13
57779,380,56174,4.0,62
53027,350,376,2.0,40
98045,606,4963,4.0,119
34269,232,7347,4.0,15
27666,187,4720,4.5,55
2370,19,468,3.0,22
51947,337,707,3.0,21
53583,354,32,4.0,177
43964,294,21,3.0,89
34005,232,2329,5.0,129
90089,586,1704,5.0,141
5464,39,592,4.0,189
93976,599,5015,2.5,18
65206,418,296,4.5,307
58270,381,2918,4.5,109
8985,62,64957,4.5,37
70895,453,778,5.0,102
56662,376,98961,5.0,14
2046,18,8984,3.0,43
6340,43,173,3.0,62
46699,306,122904,3.0,54
25250,177,3477,2.5,13
70843,452,6537,4.5,45
33028,225,2628,3.0,140
18821,121,497,3.0,43
54658,361,500,3.0,144
2110,18,57669,4.0,41
7177,50,2018,2.5,38
97669,606,1835,3.5,17
84503,542,8644,4.0,61
35180,236,1350,4.0,22
13782,89,61323,2.5,39
6728,45,2762,5.0,179
19387,125,68358,3.5,59
4205,28,145,1.5,51
10664,68,1882,3.0,33
26139,182,198,4.0,28
98234,606,7160,4.0,17
13523,88,5995,4.5,46
97092,604,253,5.0,109
56284,372,1200,5.0,126
92507,597,2463,4.0,14
19127,123,318,4.0,317
72824,469,2949,3.0,33
26325,182,1408,2.5,39
33066,226,150,4.5,201
28501,198,3033,3.0,59
12029,74,858,5.0,192
22493,153,4896,3.0,107
65059,415,4226,4.5,159
83838,534,54272,3.5,46
94729,599,71535,3.0,53
76724,480,5025,3.0,15
40989,276,231,4.0,133
48518,313,3702,4.0,38
20057,132,2144,3.0,49
15830,103,46723,4.5,31
3281,21,2002,3.5,46
1352,12,8533,5.0,38
57015,380,1097,4.0,122
88914,573,53464,2.5,20
79598,495,4958,3.0,20
59231,386,733,3.0,121
35559,239,50872,4.0,72
2185,18,91500,4.0,54
79424,493,493,4.0,12
45715,303,3471,4.0,60
81359,514,6944,3.0,13
25313,177,4679,1.5,13
33723,229,509,3.0,61
37317,249,112552,5.0,38
87818,567,1907,1.5,45
52961,348,2858,5.0,204
7799,52,3996,4.5,110
61619,408,5952,5.0,188
63301,414,3037,4.0,24
59017,385,373,3.0,11
42030,287,2395,2.0,56
84605,544,14,3.0,18
7670,51,3949,5.0,96
96413,603,1273,4.0,11
80516,509,5313,3.0,22
24648,171,141,5.0,86
53373,352,56775,3.5,24
18740,119,139385,4.0,31
94564,599,45722,2.5,72
82635,525,367,3.5,157
57325,380,3751,4.0,78
97979,606,4310,3.0,43
45882,304,1573,4.0,77
31319,217,2412,1.0,17
46652,306,64969,2.5,34
90649,590,1084,4.0,35
31446,217,3268,1.0,11
25622,177,60397,3.5,14
68793,448,1021,2.0,27
14752,93,588,4.0,183
32200,220,8360,5.0,92
46199,305,6586,4.0,16
65345,419,2502,4.0,94
71091,453,3948,4.0,91
37016,249,69844,4.0,58
26403,182,1911,2.5,32
90634,590,954,5.0,18
56002,370,296,5.0,307
70541,449,2692,3.5,75
25403,177,6957,0.5,26
11737,71,208,2.0,115
62501,414,471,5.0,40
21764,141,3948,3.0,91
7924,53,1298,5.0,23
95424,600,2140,4.5,34
68251,440,1235,4.5,26
91494,593,49272,3.0,81
77746,483,34048,2.0,50
90950,590,3623,2.5,77
5493,39,1219,5.0,83
49344,318,8368,3.0,93
85627,555,2378,4.0,22
84041,534,110102,4.0,31
48438,313,2409,1.0,26
60469,391,780,1.0,202
15550,102,457,4.0,190
48704,314,1373,2.0,30
26518,182,2701,2.5,53
36740,249,6595,3.5,14
22189,148,54001,4.0,58
26437,182,2126,3.5,15
14132,91,32,4.0,177
75491,477,648,3.0,162
81950,518,3897,4.5,83
68390,444,266,3.0,68
67266,434,8873,4.5,27
54233,357,1224,3.5,19
4615,28,41997,3.0,21
80268,505,2083,5.0,19
39581,274,2081,2.5,67
82005,520,750,5.0,97
73515,474,1387,4.5,91
47854,309,1250,5.0,45
61620,408,6595,3.5,14
14931,95,2010,3.5,21
84588,543,60069,5.0,104
70764,452,2617,5.0,87
28614,199,541,5.0,124
75200,475,2,4.5,110
89448,580,1682,4.5,125
34731,232,71535,4.0,53
98909,608,1500,4.0,59
17904,112,1,3.0,215
14699,92,1015,4.0,20
86335,560,6942,2.5,59
10628,68,1619,3.0,14
3568,21,106487,4.0,26
77386,483,1387,2.0,91
61341,403,3210,3.5,42
56985,380,788,2.0,82
30843,216,3300,4.0,39
23297,160,594,5.0,77
64137,414,6377,4.5,141
61326,403,1261,3.5,34
49065,318,1136,3.5,136
3381,21,6365,3.5,96
26482,182,2474,4.0,13
37482,252,79132,3.5,143
85346,555,420,3.0,59
99262,608,4448,4.5,20
28118,195,866,4.0,23
83834,534,53972,3.5,32
1202,10,69844,3.0,58
55290,367,2529,3.0,56
4589,28,33794,4.5,116
1426,14,552,3.0,61
140,1,2161,5.0,43
2980,20,34,4.0,128
46412,305,72378,4.0,21
31970,219,44191,4.5,100
82249,522,1270,5.0,171
96406,603,1261,4.0,34
55727,368,2791,4.0,87
53049,350,836,3.0,17
51576,332,34048,2.5,50
84562,543,2858,5.0,204
90689,590,1250,5.0,45
194,1,2987,5.0,97
91662,594,5308,5.0,19
61370,404,204,3.0,30
56306,372,1249,4.0,35
41115,279,2791,3.5,87
88508,571,3016,2.0,14
56015,370,1136,2.5,136
72057,464,480,4.0,238
55778,368,3257,2.0,32
80550,509,6586,2.0,16
93695,599,3617,2.5,41
52900,347,316,3.0,140
65781,424,1407,3.5,70
71966,462,122882,2.5,47
76297,480,440,2.5,76
52945,348,1250,4.5,45
6599,45,1259,3.0,91
5432,38,466,3.0,60
20049,132,2011,3.5,87
71705,462,2527,4.0,18
17107,109,161,3.0,103
14926,95,1912,4.5,32
13342,84,1293,4.0,27
38500,264,33493,4.0,78
33737,230,39,3.0,104
75446,477,260,4.5,251
34951,234,610,4.0,33
62735,414,1216,3.0,11
44008,294,368,4.0,74
44400,295,318,5.0,317
92747,599,316,3.0,140
24735,172,1982,3.0,27
11685,70,1259,4.5,91
8701,59,2174,2.0,91
80243,504,6711,4.5,74
69373,448,4638,4.0,36
25393,177,6870,4.0,52
28732,199,1917,2.0,92
46656,306,69406,5.0,16
14240,91,653,2.5,65
68239,440,29,4.5,38
13087,84,36,5.0,67
11057,68,5418,4.5,112
75593,477,1729,3.5,48
93513,599,2804,2.5,55
19087,122,103042,4.0,22
54763,362,637,1.5,33
60917,393,76251,0.5,43
27129,184,4896,3.5,107
11883,73,52973,4.0,52
79978,500,2997,5.0,99
72442,468,318,3.0,317
68126,438,8798,3.0,44
85840,555,3763,3.0,16
69910,448,82461,2.0,19
85817,555,3671,4.0,62
89565,580,4262,4.0,67
1545,15,105504,4.0,21
12426,78,480,4.0,238
87840,567,3793,2.5,133
73789,474,2394,5.0,25
4775,29,904,4.5,84
67017,432,63082,4.0,71
10848,68,3100,3.5,22
88427,571,1278,4.0,69
28622,199,593,4.0,279
70728,452,1717,5.0,31
48061,312,1127,4.0,62
50538,326,30707,3.5,52
76776,480,5956,5.0,55
69769,448,60040,2.5,35
83585,534,160,3.5,57
42100,287,6711,5.0,74
90214,586,116823,4.5,23
58683,382,6218,3.5,40
27389,186,1391,4.0,86
25994,181,110,3.0,237
5491,39,1214,5.0,146
32985,225,1136,3.0,136
68860,448,1343,5.0,25
59067,385,741,4.0,27
7653,51,3489,5.0,53
89165,577,2094,5.0,39
30005,208,2881,3.0,19
47569,307,39446,1.5,13
24435,169,2683,5.0,121
12312,76,2019,4.0,48
86732,561,2194,4.5,65
95340,600,1499,2.0,27
58280,381,3157,2.5,19
74134,474,3730,4.0,17
72840,469,3037,5.0,24
6864,45,33493,5.0,78
98351,606,31658,4.0,40
23623,160,4011,4.5,93
46170,305,4639,4.0,18
20391,135,832,4.0,37
35915,244,1754,4.0,15
5955,42,490,3.0,12
96193,603,357,4.0,103
48000,311,1407,1.5,70
28090,195,25,4.0,76
40811,275,2918,5.0,109
2625,19,1923,4.0,105
8401,57,2701,1.0,53
17923,112,161,1.5,103
41614,282,4776,4.5,51
1802,18,364,3.0,172
30253,211,73017,4.0,58
18968,122,6333,4.5,76
62407,414,253,3.0,109
14549,91,3948,2.0,91
4492,28,6157,1.5,32
99010,608,2123,3.5,15
23383,160,1374,1.0,62
91223,590,63082,4.5,71
37703,255,2355,3.0,92
49275,318,5673,4.0,33
77564,483,3489,4.5,53
7836,52,48738,4.5,20
45132,298,56775,2.0,24
25277,177,3897,3.0,83
2437,19,849,2.0,44
92925,599,799,2.5,23
86184,560,1580,4.0,165
23149,159,1265,4.5,143
67016,432,60684,4.0,43
1688,17,858,5.0,192
17427,111,5110,4.5,24
75947,477,51540,4.0,38
78810,489,3471,3.5,60
72694,469,1963,3.0,11
87071,561,122920,3.5,22
89020,575,2571,4.0,278
38744,266,1270,4.0,171
24718,171,1367,5.0,47
45508,300,2858,5.0,204
326,4,357,3.0,103
62690,414,1084,3.0,35
12627,80,48774,4.0,64
68249,440,1199,4.5,59
60450,391,492,4.0,14
9886,64,7438,4.0,110
99210,608,3968,3.0,27
16737,105,88125,4.0,50
67054,432,91630,4.0,22
61275,402,47,3.0,203
51236,331,4973,4.0,120
57499,380,6377,4.0,141
52731,346,480,2.5,238
3342,21,3869,4.0,26
95252,600,1022,3.0,42
39323,274,519,3.0,21
75831,477,6323,4.0,22
89069,577,435,3.0,63
26593,182,3168,3.0,29
39712,274,2901,3.0,14
45877,304,1527,4.0,116
70533,449,2012,2.5,88
11779,72,593,4.5,279
15423,100,3911,3.5,53
32649,222,1466,2.5,52
5724,41,3948,5.0,91
36316,247,122904,3.0,54
3008,20,1013,4.0,12
80390,509,364,4.0,172
2224,18,112552,4.5,38
69030,448,2407,4.0,43
19749,129,3948,3.5,91
53314,352,4973,3.0,120
77710,483,8798,4.0,44
25362,177,6157,3.0,32
83936,534,81847,4.5,24
4157,27,2530,3.0,18
37647,254,8961,4.5,125
18355,117,11,4.0,70
38654,265,3701,4.0,13
80961,511,5349,3.5,122
6744,45,2987,4.0,97
2231,18,117176,4.0,17
1850,18,1136,4.5,136
56402,373,231,1.0,133
48777,316,3751,2.5,78
94539,599,43928,0.5,13
78407,488,1234,3.0,64
97162,605,590,3.0,164
41863,286,158,3.0,62
3929,24,1653,3.0,86
50482,326,648,3.0,162
7203,50,4306,2.0,170
68199,438,44191,4.0,100
22366,152,296,4.5,307
25033,177,1094,3.0,42
10072,66,1217,5.0,15
